winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential,winner
0.263245,0.695678,-1,64.1683,1,3,5,3,3,2,0,55,78,0
0.797408,0.40975,1,40.0516,2,1,3,2,2,?,0,39,63,1
0.86467,0.570971,1,69.3037,1,1,1,3,3,2,0,18,27,1
0.402058,0.523842,0,78.0553,0,0,3,4,3,3,0,26,39,1
0.83604,0.125736,0,61.3329,2,3,4,2,2,3,1,?,87,0
0.715509,0.543972,-1,58.7599,0,2,2,1,2,3,0,48,44,0
?,0.690182,-1,65.837,1,?,4,1,3,2,0,42,56,1
0.940714,0.274912,1,67.6712,2,1,2,2,4,?,1,66,37,1
0.42459,0.653773,1,61.0748,3,3,3,1,4,3,0,64,63,1
0.583566,1.00752,?,63.0423,1,3,4,4,1,3,1,31,25,0
0.604748,0.589332,0,69.2637,3,2,3,2,0,3,1,54,28,1
0.634502,0.610228,-1,64.0001,1,2,5,5,2,1,1,39,96,0
0.540806,0.555934,1,71.7564,4,2,3,5,2,?,0,76,68,1
0.701405,0.465688,1,69.4216,1,2,4,5,2,4,0,21,?,0
0.586674,0.648515,1,62.5109,0,1,2,4,2,2,1,60,63,0
0.64417,0.871749,1,52.2868,?,2,?,4,4,4,0,26,65,0
0.57958,0.458945,0,67.3274,1,4,5,2,?,2,1,98,40,0
0.559869,0.536005,1,56.1186,3,2,2,1,3,1,1,40,24,1
0.208713,0.34923,-1,56.876,3,2,4,1,1,3,0,36,74,1
?,0.680747,1,65.3138,1,1,1,5,1,2,1,26,55,1
0.478451,0.514297,-1,58.4784,1,1,2,?,4,2,0,31,79,1
0.328899,0.705524,-1,62.4466,?,2,4,1,2,2,1,23,55,0
0.651095,0.364544,1,71.4612,2,0,4,2,2,3,1,31,79,1
0.0684492,0.719228,-1,62.809,1,2,3,3,?,?,0,31,44,0
0.732598,0.597355,-1,67.6107,1,0,5,2,4,3,1,55,84,1
0.156925,0.345261,-1,62.597,2,1,1,2,3,2,?,61,41,1
0.633411,0.488516,0,66.2483,1,1,4,3,2,3,1,39,83,1
0.459646,-0.0293258,-1,60.7344,3,2,5,2,1,5,0,55,26,1
0.619811,0.843668,1,68.4196,0,3,5,4,?,3,0,48,74,0
0.841733,0.142931,-1,69.2131,0,1,1,3,0,2,1,7,39,0
0.647543,0.649416,-1,53.5825,1,0,3,1,1,2,0,46,54,1
0.403502,0.0631629,1,71.1022,3,3,3,1,3,2,0,35,49,0
0.530769,0.531128,-1,51.9105,3,2,4,5,3,3,0,77,26,1
?,0.584816,0,68.5009,1,3,2,1,3,3,0,8,29,0
0.586275,0.59559,-1,65.984,3,1,3,4,2,2,0,57,34,1
0.660834,0.403477,1,78.2056,?,2,2,2,3,2,1,39,56,0
0.934503,0.74997,1,52.3022,2,-2,4,2,3,?,0,62,25,1
0.276247,0.639048,?,67.0674,2,2,3,3,4,2,0,70,58,1
0.464567,0.708449,0,57.9926,1,0,1,4,?,3,1,80,66,1
0.350195,0.517421,0,55.999,3,1,2,3,2,2,0,56,37,1
0.532558,0.508791,-1,69.2369,2,0,4,4,3,3,0,73,13,1
0.271208,0.940456,0,73.7959,1,2,2,1,0,2,0,51,60,0
0.646482,0.468957,?,67.2297,?,2,1,4,3,1,1,44,?,0
0.885664,0.419623,1,68.9412,3,1,2,4,4,3,1,31,?,1
0.0221614,0.268431,?,75.6599,1,4,1,5,?,2,1,57,60,0
0.414259,0.490232,0,77.6191,0,2,1,5,2,0,1,64,33,0
0.263617,0.146997,-1,72.2844,0,2,?,1,5,2,0,31,54,0
0.561686,0.989793,1,62.4521,2,?,2,3,2,2,0,39,24,1
0.366159,?,1,61.1854,3,3,?,3,1,3,1,23,90,1
0.127946,?,1,?,?,1,2,4,3,3,1,80,21,1
0.524336,0.645466,0,?,0,3,1,?,3,4,1,58,58,0
0.362247,0.711952,0,62.7674,2,1,1,3,5,3,1,?,41,1
0.70811,0.487558,0,71.293,1,2,3,3,3,2,0,78,68,0
0.678012,0.534457,0,60.2821,2,0,4,2,?,3,0,54,56,1
0.914598,0.0817329,-1,72.4546,1,1,1,4,2,3,0,59,58,0
0.58408,0.60546,0,60.9273,2,2,3,3,5,3,1,52,52,1
0.484338,0.667854,0,67.8362,?,2,2,1,3,2,0,?,47,0
0.494161,0.474403,0,59.7644,2,1,2,5,3,3,0,78,44,1
0.250849,0.373283,-1,59.7214,1,1,2,4,4,2,0,84,28,1
0.367314,0.612239,?,65.9679,1,2,3,4,2,3,?,57,71,0
0.397628,0.597877,0,51.4774,4,1,4,?,3,2,1,45,31,1
0.290747,0.806768,0,70.7789,0,0,5,4,?,4,1,74,69,1
0.515408,0.635344,0,?,1,0,1,4,3,1,1,62,10,1
0.591234,0.307014,0,76.3463,1,3,5,3,3,2,1,6,71,0
0.531168,0.577073,0,73.7173,2,1,4,1,3,3,1,39,67,1
0.465588,?,-1,70.4694,2,2,2,4,3,3,1,35,73,1
0.946959,0.638733,1,70.0367,2,?,3,1,1,3,1,61,51,1
0.216428,0.364891,-1,?,1,?,3,1,4,3,1,63,39,1
0.665254,0.701837,0,73.0937,2,1,1,2,2,2,1,?,39,1
0.362194,0.12261,1,60.8383,1,1,3,1,3,2,1,31,54,0
0.432908,0.608107,0,77.7827,4,2,3,5,1,2,0,64,61,1
0.475506,0.402889,0,67.0205,3,1,3,1,3,2,0,38,26,1
0.604556,0.220637,1,70.9427,2,3,2,3,?,1,0,11,62,0
0.598827,0.273546,-1,68.3913,2,3,?,4,2,2,0,90,22,1
0.324141,0.358435,-1,73.9935,0,1,4,1,4,4,?,58,74,0
0.579463,0.481515,-1,70.0551,1,2,4,5,1,?,1,33,65,0
0.873404,0.845539,-1,69.9402,1,4,2,1,1,3,1,62,62,0
0.458597,?,1,49.1106,2,2,4,2,3,2,1,60,60,1
0.415297,0.235019,1,62.5885,2,2,5,1,1,2,1,18,34,0
0.431161,0.183459,1,?,4,3,1,3,4,3,?,31,40,0
0.955227,0.507286,1,73.8889,3,1,3,4,2,1,1,55,64,1
0.553803,0.460911,-1,60.0457,2,1,2,2,?,2,0,62,70,1
0.388739,0.337831,0,68.1884,1,1,?,4,2,3,0,70,47,1
0.689515,0.324568,-1,69.263,3,1,1,2,1,3,1,59,26,1
0.590055,0.622608,0,64.1379,2,1,3,2,3,5,0,31,56,1
0.28355,0.57715,0,68.2391,1,3,5,1,2,6,0,35,48,0
0.482045,0.733533,0,67.1208,2,1,3,1,1,3,0,36,38,1
0.638424,0.462111,1,72.5988,2,3,5,2,2,2,0,67,78,0
0.604931,0.623884,0,68.6869,1,2,3,3,2,2,1,95,36,0
0.360918,0.370866,-1,50.3097,1,0,5,4,3,2,0,25,?,1
0.478236,0.279154,1,70.3569,1,1,2,4,3,3,0,57,51,1
0.888288,0.240652,-1,?,0,1,2,2,3,1,0,60,54,0
0.649904,0.733864,-1,67.8352,3,2,5,4,3,1,0,43,52,1
0.344496,0.689428,-1,70.6735,3,3,4,3,1,2,0,38,47,1
0.176499,0.20557,?,?,2,1,2,3,2,2,1,32,35,1
0.861166,0.422412,-1,75.3354,2,1,5,1,1,3,0,42,55,1
0.658394,0.0713834,1,68.4443,1,4,3,5,1,1,1,20,31,0
0.279918,?,?,64.4203,2,1,3,4,3,3,1,38,44,1
0.579985,0.140627,-1,60.9968,2,2,5,2,2,2,1,33,52,0
0.733956,0.694068,1,65.6609,1,1,4,4,4,4,1,40,36,1
0.558004,?,1,67.3731,1,1,4,2,2,2,1,54,70,1
0.78356,0.311567,-1,63.7974,1,2,1,4,4,4,0,38,38,0
0.429609,0.712592,0,59.2635,2,0,5,5,2,3,?,38,49,1
0.385001,0.661466,?,64.6394,2,0,1,5,3,0,1,45,25,1
0.638393,?,1,63.9898,0,1,4,5,3,2,0,24,51,0
0.572124,0.50032,1,70.4232,0,3,1,4,2,1,1,20,12,0
0.582057,0.717027,1,66.0489,?,2,3,5,?,2,1,50,27,0
0.257969,0.500235,?,68.6236,2,?,1,3,1,3,0,70,74,1
0.451243,0.4806,0,65.5164,1,1,3,3,3,3,0,64,40,1
0.0631956,0.614966,-1,54.6122,2,1,3,3,2,2,0,77,-10,1
0.372512,0.426724,0,66.9557,?,3,2,3,1,3,1,42,42,0
0.759434,0.452587,1,58.0539,3,2,5,5,2,3,0,36,32,1
0.595253,0.455205,0,70.7408,0,2,1,1,1,2,0,72,42,0
0.367769,0.226653,-1,60.3028,0,2,4,5,2,2,1,72,53,0
0.0999681,0.200555,0,60.4354,2,3,1,3,3,4,0,15,56,0
?,0.540513,-1,66.9259,1,0,5,5,1,2,0,81,73,1
0.428986,0.570503,1,70.22,1,3,4,3,3,3,0,58,27,0
0.542335,0.521494,1,64.9496,2,5,?,1,3,3,1,69,33,0
0.52656,0.799938,1,73.8916,2,?,5,2,?,1,0,54,59,1
0.634757,0.609196,0,59.0418,3,2,3,3,1,2,0,66,32,1
?,0.693701,-1,62.1696,4,5,2,2,2,3,0,36,21,1
0.679754,0.403212,-1,63.0461,?,3,2,4,5,2,1,51,53,0
0.127667,0.469844,0,66.9051,4,1,?,2,3,3,1,32,34,1
0.515384,0.508202,0,63.4485,1,2,4,1,2,3,?,22,?,0
0.53595,0.366636,0,67.299,3,2,4,1,3,3,?,18,43,1
0.57453,0.649968,1,66.639,1,1,3,2,2,1,0,57,19,1
0.501224,0.396058,-1,59.1348,1,0,3,3,3,1,1,70,67,1
0.266914,-0.0034933,0,73.6834,1,2,4,4,1,4,0,50,58,0
0.329306,0.635819,-1,66.035,2,1,5,1,2,2,1,70,20,1
0.730632,0.366889,?,67.4918,3,2,2,1,2,2,1,70,89,1
0.791743,0.35583,0,75.2266,1,1,3,5,3,2,1,28,?,1
0.452683,0.384474,0,53.6782,0,0,5,1,4,1,1,34,21,1
0.675424,0.498944,0,70.0675,?,0,?,5,2,3,0,66,79,1
0.349738,0.461487,1,73.0256,1,2,2,1,3,3,1,?,72,0
0.625664,0.341742,1,73.1354,1,2,2,5,3,2,1,56,51,0
0.239609,-0.0370606,1,54.239,3,2,3,5,4,?,0,38,45,1
0.625882,0.38488,1,59.8317,?,1,3,4,4,1,1,44,60,1
0.606459,0.445783,1,62.7217,0,4,2,2,3,2,1,52,45,0
0.404832,0.604516,1,68.7425,?,2,4,?,2,2,1,77,61,0
0.450169,0.328405,-1,55.5282,0,1,4,2,1,2,1,68,52,0
0.492421,0.467193,0,75.5591,2,4,3,4,?,3,1,67,47,0
0.407391,0.560323,1,51.6494,2,0,2,2,3,3,1,61,31,1
0.419062,0.943579,0,73.0276,0,1,5,2,3,2,0,78,?,0
0.288628,1.03049,0,57.9022,1,1,2,4,4,1,1,77,27,1
0.524629,0.46448,1,46.9634,3,2,4,1,3,3,1,63,44,1
0.599312,0.194345,-1,59.233,3,1,4,2,2,2,0,56,72,0
0.516026,0.446771,1,57.7776,0,-1,1,4,1,2,0,70,64,1
0.680816,0.631114,1,66.7932,2,2,5,1,3,4,0,28,40,1
0.71914,0.644677,0,54.1138,2,1,3,4,2,2,1,40,54,1
0.312874,0.708899,-1,72.3599,0,0,2,5,4,?,1,41,76,1
0.685922,0.760291,-1,73.8421,1,2,2,4,2,2,0,30,36,0
0.216573,0.609238,0,71.4033,2,0,1,5,?,2,1,80,55,1
0.536719,0.475165,-1,72.137,0,1,1,4,2,2,1,67,83,0
?,0.443042,-1,66.9965,1,2,1,1,2,1,0,36,55,0
0.297383,0.755148,?,68.6681,0,2,5,?,1,?,?,58,43,0
0.278897,0.79854,0,61.3352,4,0,1,5,3,5,0,23,58,1
0.293513,0.462667,-1,76.41,?,0,4,5,3,5,0,44,68,1
0.550889,0.472702,1,55.3187,1,2,1,1,3,1,0,62,71,0
0.407907,0.406631,-1,65.2542,2,?,3,?,3,2,0,50,54,1
0.487651,0.37947,-1,72.2901,2,0,5,2,2,4,?,78,38,1
0.495114,0.536332,1,?,?,3,2,2,3,2,0,48,43,0
0.566884,0.689469,1,59.2678,2,1,5,5,1,2,0,?,35,1
0.304774,?,1,64.967,1,0,4,4,?,2,1,62,55,1
0.451985,0.586775,1,50.5412,3,3,2,2,4,3,0,67,?,1
0.598121,0.674022,0,75.3113,2,1,2,5,2,3,?,?,?,1
0.520738,0.495843,1,68.4936,2,0,1,2,4,3,0,?,53,1
0.539354,0.340882,0,?,3,1,4,1,2,2,1,48,66,1
0.864421,0.490227,1,73.4685,2,2,2,4,2,3,0,36,62,1
0.344414,0.284073,-1,69.8054,1,?,5,4,4,3,0,35,-3,0
0.32086,0.4451,-1,67.8615,3,2,5,1,3,4,1,47,12,1
0.194644,0.549001,0,56.8092,2,-2,2,2,5,1,1,77,32,1
0.257324,0.274809,1,65.0947,1,3,1,5,2,2,0,76,64,0
0.74244,0.397381,-1,54.0934,2,?,4,1,4,3,0,52,79,1
0.573265,0.651429,-1,68.4813,0,1,5,4,1,3,1,8,65,0
0.40683,0.780437,-1,69.4507,2,1,5,4,1,4,1,43,31,1
0.399943,0.427471,0,63.6867,0,0,4,4,1,3,0,76,50,1
0.655991,0.652595,1,72.1298,1,1,5,2,3,3,0,44,68,1
0.233395,0.475128,0,63.2919,2,?,4,4,0,3,0,48,75,1
0.683679,?,-1,66.6931,2,2,3,5,3,4,1,50,53,1
0.444721,0.444258,-1,57.959,1,2,4,3,2,3,0,59,?,0
0.579746,0.576902,1,56.3052,3,0,2,5,3,3,0,21,69,1
-0.110931,0.713992,0,58.4918,0,1,?,2,4,5,0,?,43,0
0.786588,0.472625,1,67.3118,2,1,1,2,?,4,1,?,23,1
0.389604,0.180901,0,66.2681,1,1,4,?,2,3,?,31,43,0
0.579057,0.55227,1,68.135,?,2,2,1,1,2,0,35,82,0
0.511449,0.47994,-1,59.9611,1,1,1,5,2,3,0,57,43,1
0.435958,0.558058,0,56.9631,1,2,5,3,2,2,1,51,47,0
?,0.71442,-1,46.2162,2,0,2,2,?,3,0,?,54,1
0.436718,0.368483,-1,59.7634,2,2,5,5,2,2,0,17,47,1
0.519366,0.504908,0,84.0082,?,1,2,4,1,2,0,65,54,1
0.669424,0.728945,-1,78.2497,0,1,4,2,3,1,1,36,61,0
0.46565,0.429065,0,67.838,1,0,1,3,4,3,1,64,30,1
0.356793,0.431772,1,71.3705,1,0,2,5,3,3,1,?,50,1
0.565088,0.230898,-1,67.0916,2,1,3,4,3,2,0,54,39,1
0.784114,0.699437,-1,58.2824,-1,2,5,5,3,2,0,41,21,0
0.55138,1.04406,1,61.8236,2,1,3,5,3,3,0,41,74,1
0.372305,0.668695,1,73.7806,0,2,3,5,3,3,0,30,66,0
0.549486,0.505636,1,86.3537,2,1,5,1,4,2,0,38,54,1
0.528303,0.74379,-1,64.8305,3,3,4,2,1,1,0,63,35,1
0.260949,0.471951,1,73.2842,2,1,4,4,4,3,0,85,75,1
0.957467,0.410517,1,75.634,2,2,4,4,2,0,1,86,50,1
0.142149,0.682304,0,69.2717,1,3,3,3,4,1,1,58,45,0
0.614842,0.436465,1,?,1,0,4,4,?,4,1,41,21,1
0.775718,0.614255,-1,59.6647,2,3,1,5,3,2,0,56,17,1
0.81293,0.214346,0,65.6805,0,0,4,4,3,1,0,37,89,0
?,0.233745,0,72.7848,1,2,5,2,3,2,0,75,65,0
0.275845,0.272386,1,62.958,3,2,1,5,4,2,1,61,24,1
0.603629,?,0,59.1806,4,3,?,3,3,3,1,90,59,1
0.216596,0.499042,0,68.2177,1,1,2,5,5,0,1,40,40,1
0.57718,0.520689,0,62.1816,1,-1,2,4,6,1,0,70,71,1
0.47042,0.758342,-1,66.4418,1,-1,5,1,1,3,1,88,37,1
0.318925,0.543626,1,52.7581,0,3,5,4,3,5,0,70,54,0
0.323503,0.264417,-1,60.1807,2,1,1,1,2,2,1,?,?,1
0.231475,0.559586,0,69.373,?,2,1,2,3,1,0,6,33,0
0.608857,0.690617,1,66.5698,2,2,4,4,3,?,0,66,34,1
0.62556,0.638719,0,65.8411,4,3,1,4,3,3,1,?,9,1
0.343124,0.414295,1,62.7591,0,3,3,5,3,4,1,?,?,0
0.592018,0.530493,-1,62.2203,1,2,3,4,4,4,1,4,75,0
0.602801,0.368251,-1,70.6496,1,0,5,5,2,3,1,55,28,1
0.472601,0.48905,0,69.8215,3,1,?,3,3,3,0,70,49,1
0.165852,0.459658,1,64.9356,2,1,1,1,0,?,0,82,53,1
0.485065,0.684494,1,?,1,1,4,1,3,2,1,4,51,1
0.769722,0.557969,1,65.7855,2,0,1,5,4,1,0,74,72,1
0.271368,0.42422,1,63.8333,1,1,5,1,3,2,0,112,81,1
0.51787,0.378358,1,60.7347,1,2,1,?,2,3,0,41,12,1
0.370624,0.307792,-1,67.7705,-1,4,4,2,3,1,0,40,50,0
0.178811,0.417385,1,67.3044,1,?,4,3,2,1,0,4,45,1
0.849889,0.72365,0,69.6782,2,3,3,?,4,3,1,73,45,0
-0.101555,0.43638,0,64.4079,1,2,1,2,3,2,1,21,54,0
?,0.576981,0,75.2279,1,2,4,3,2,?,1,24,85,0
0.46486,0.422169,0,?,1,-2,3,3,1,2,0,36,59,1
0.264791,0.731303,0,54.2861,2,1,2,2,2,4,0,36,60,1
0.560334,0.408651,?,57.152,2,0,2,2,1,2,?,13,34,1
0.197977,0.780836,1,74.744,3,1,1,3,0,2,0,69,71,1
0.75453,0.732771,1,67.5519,2,1,1,5,3,3,1,49,8,1
0.473725,0.444452,-1,68.3655,2,1,1,1,2,3,1,67,24,1
0.544505,0.149989,1,59.5498,1,2,3,5,2,?,0,75,66,0
0.23493,0.647801,1,?,3,1,4,2,3,?,0,22,74,1
0.301839,?,-1,70.2281,1,1,4,3,3,2,0,51,86,1
0.473546,0.149983,-1,69.5006,2,1,3,2,2,3,0,58,42,0
0.745113,0.355474,0,67.7974,0,1,?,4,1,4,1,62,46,0
0.863569,0.318788,0,66.2376,2,1,2,3,4,2,1,29,62,0
0.717784,0.54415,0,62.2424,0,?,5,2,3,3,1,70,39,0
0.629027,0.343195,-1,77.2189,2,1,3,4,3,3,1,60,24,1
0.732814,0.356818,1,56.3603,2,-1,3,5,3,2,0,54,?,1
0.270444,0.639169,1,70.4932,0,2,5,4,2,3,0,49,40,0
0.507948,0.0436052,-1,75.1456,2,2,?,5,2,3,1,40,49,0
?,0.279422,0,67.8239,0,2,2,5,3,5,1,?,96,0
0.332375,0.399562,0,68.5538,1,2,1,1,2,4,1,69,10,1
0.560546,0.428285,1,57.0364,1,1,2,5,3,4,1,60,89,1
0.485014,0.638733,-1,69.6167,2,2,2,1,4,0,1,32,58,1
0.596399,0.205278,1,61.6954,1,3,2,2,2,5,?,56,75,0
0.178945,?,1,68.451,1,1,4,3,2,3,1,30,85,1
0.458353,0.273671,0,69.3619,?,2,1,3,2,1,1,43,45,0
0.584192,0.326555,1,77.6479,3,3,2,1,5,3,0,61,55,1
?,0.637814,?,73.8591,2,2,3,2,2,3,0,?,24,1
0.743694,0.31006,0,71.9239,2,0,1,4,2,2,0,57,70,0
0.83809,0.550401,-1,57.9838,0,3,2,2,3,?,1,64,27,1
0.345331,0.41357,-1,77.2771,1,3,4,1,3,1,0,59,51,0
0.412599,0.388109,1,60.9806,2,2,1,2,1,3,1,86,52,1
0.363393,0.410551,0,65.143,3,1,2,4,2,2,0,61,54,1
0.419868,0.490299,1,78.1611,2,0,1,1,2,2,1,31,49,1
0.266573,0.530254,1,68.3149,3,1,4,3,3,3,1,28,26,1
0.499287,?,0,50.7839,?,?,5,3,3,3,0,12,61,1
0.077949,0.615972,?,78.395,1,?,1,3,4,1,1,103,64,1
0.669878,0.847938,1,57.9259,0,2,1,5,3,4,1,24,32,0
0.661421,0.640314,0,?,2,3,5,3,3,4,0,26,51,0
0.384277,0.46873,0,62.3196,1,1,5,3,3,4,1,71,25,1
0.699327,0.575025,0,64.3128,2,1,1,1,4,2,0,26,43,1
0.420549,0.710561,0,60.1186,4,1,3,1,2,5,0,?,?,1
0.195692,0.590917,-1,61.8578,?,1,3,2,2,3,0,45,15,1
0.654095,0.489054,1,75.0644,2,1,2,4,3,3,?,28,50,1
0.487858,0.337053,-1,62.4604,1,1,?,4,2,2,1,76,70,1
0.652382,?,-1,57.642,2,2,?,3,3,3,1,49,63,1
0.190373,0.445194,0,61.6538,3,2,4,5,4,3,0,33,60,1
-0.0312829,0.830158,-1,69.3458,?,1,?,4,4,2,1,47,15,1
0.427383,0.738868,1,59.2706,4,1,1,2,2,3,1,44,39,1
0.888737,0.683529,0,72.2869,2,2,?,3,3,5,1,61,67,1
?,0.427104,-1,44.3863,1,2,5,?,3,3,1,26,32,0
0.387009,0.523629,0,77.4101,2,0,1,1,4,4,1,49,?,1
0.654708,0.777283,-1,62.2104,2,0,3,4,3,3,?,85,85,1
0.505835,0.413354,-1,71.7452,1,2,1,4,2,1,0,79,60,0
?,0.189946,-1,66.6541,2,1,?,5,3,3,0,91,38,0
0.61196,0.492276,-1,73.3189,2,1,2,4,3,4,1,44,60,1
0.332493,0.393657,-1,65.8831,2,0,4,1,2,2,0,?,36,1
0.574105,0.824243,1,53.2947,0,1,5,4,2,3,1,32,34,0
0.397086,0.122931,1,54.4861,2,3,3,1,1,4,1,8,35,0
0.616529,0.728675,0,70.573,3,0,2,3,0,3,0,60,30,1
?,0.396014,-1,69.4751,1,2,1,4,2,3,1,57,54,0
0.781313,0.420867,-1,67.8594,2,1,2,5,3,2,0,51,34,1
0.374174,0.810816,0,59.1952,2,1,1,3,2,2,0,20,58,1
0.483529,0.367251,0,80.2538,0,0,3,2,2,2,0,48,53,1
0.401012,0.596195,0,63.4377,1,2,2,1,0,2,1,62,54,0
0.766252,0.390036,-1,66.5814,2,?,3,2,2,?,1,79,59,1
0.757284,0.11818,0,58.8123,?,3,1,2,3,2,1,49,56,0
0.691732,0.341158,-1,68.7611,3,1,4,5,2,3,0,59,48,1
0.922071,0.583362,0,52.2226,1,0,1,1,4,3,0,29,46,1
0.349989,0.541151,-1,65.4456,0,3,?,4,3,0,0,87,79,0
0.745221,0.428423,1,67.3948,1,2,4,3,4,4,0,4,50,0
0.276471,0.869342,0,52.5715,1,1,5,5,2,3,0,68,40,1
0.645542,0.429797,-1,62.2824,2,1,2,2,4,3,1,31,67,1
0.419616,0.604745,0,69.1635,1,2,2,5,2,2,1,62,36,0
0.364864,0.350592,1,76.3192,1,2,?,1,2,3,0,74,90,0
0.231621,0.445785,?,72.6435,2,1,1,2,3,2,1,52,44,1
0.280254,0.497535,0,73.0873,2,-2,4,1,2,1,?,70,67,1
0.415927,0.413306,-1,67.2333,?,1,3,1,2,3,1,51,55,1
0.811979,0.741165,-1,70.3936,2,1,2,4,4,3,1,21,39,1
0.535167,0.782015,1,63.741,1,2,3,3,3,4,1,53,55,0
0.23369,0.239921,0,?,1,0,1,2,1,2,1,72,52,1
0.648618,?,1,62.2653,2,3,4,1,3,3,0,29,31,0
0.478244,0.24632,-1,79.039,2,0,3,1,1,1,0,30,74,1
0.632049,0.564072,0,63.4652,2,2,5,3,4,4,1,49,47,1
0.408846,0.506814,-1,57.0379,2,2,1,4,4,3,0,38,44,1
0.366499,0.397834,-1,65.5354,2,1,3,4,1,2,0,40,50,1
?,0.678618,-1,?,2,1,2,5,4,4,1,66,21,1
0.620114,0.53112,-1,57.7942,2,2,4,3,?,5,0,70,33,1
0.443868,0.713486,1,62.5079,1,?,1,?,3,0,0,69,35,1
0.24013,0.461719,1,61.3568,1,?,1,3,3,3,0,55,56,1
0.316634,0.278609,0,76.073,2,1,5,4,2,2,0,48,40,1
0.247595,0.523933,?,61.1907,3,3,2,3,3,2,0,71,53,1
0.101615,0.622033,1,57.1537,2,1,2,3,2,2,0,16,45,1
0.467021,0.697622,1,68.1836,0,-1,4,3,1,4,0,43,53,1
0.655496,0.378404,-1,78.6243,1,0,1,2,2,1,1,42,66,1
0.703019,0.589858,0,69.0487,-1,3,?,1,?,4,0,48,?,0
0.618208,0.515619,-1,69.6026,1,1,3,4,1,2,?,80,50,1
0.635301,0.570378,1,62.6903,2,2,1,1,2,4,1,44,41,1
0.385297,0.578797,-1,73.7016,1,0,1,3,3,3,0,34,56,1
0.551468,0.401579,-1,71.978,1,1,3,2,2,4,?,81,80,1
0.32257,0.511104,0,65.3753,1,1,2,2,2,5,0,50,98,1
0.618499,0.366626,?,61.6618,0,1,4,5,5,3,0,53,39,0
0.408696,0.224981,1,62.8453,1,?,3,1,4,1,0,46,?,1
0.422608,0.502815,0,58.4607,2,2,5,4,1,?,1,56,50,1
0.104833,0.851107,0,?,1,?,2,3,3,3,1,66,46,1
0.731546,0.361137,-1,59.8954,1,2,5,3,3,4,0,48,29,0
?,0.224564,1,59.0579,1,2,2,5,2,4,1,43,30,0
0.581494,0.589899,1,67.9017,3,0,3,1,3,4,0,88,32,1
0.577384,0.5769,-1,57.5691,2,1,3,2,4,2,?,32,61,1
0.230882,0.19566,1,65.4986,1,2,3,1,2,1,1,57,38,0
0.398028,0.372597,-1,58.3669,1,3,1,4,1,3,1,49,34,0
0.23828,0.249489,-1,57.8237,2,2,2,2,1,2,0,59,82,1
0.590361,0.254862,0,?,2,1,5,1,2,1,?,59,59,0
0.557399,0.0783391,?,59.0525,1,3,?,5,5,3,1,44,90,0
0.58323,0.71742,1,?,0,3,4,1,3,?,1,43,54,0
0.336702,0.533993,0,69.5787,3,2,3,3,3,3,0,26,63,1
0.497691,0.422206,0,70.3557,0,1,3,2,3,3,1,81,73,0
0.263022,0.725416,0,55.3622,0,3,3,2,3,2,0,49,23,1
0.520926,0.40964,-1,61.584,2,2,4,5,3,2,1,52,62,1
0.507397,0.475542,0,75.5365,2,1,1,3,1,2,0,42,55,1
0.377614,0.449515,-1,?,1,2,1,?,3,1,0,24,80,0
0.535997,0.395768,-1,69.986,3,2,3,5,1,2,1,56,39,1
0.781543,0.229358,0,45.3617,1,1,?,2,2,3,0,57,42,0
0.701465,0.687559,0,63.9537,0,0,5,5,1,2,1,60,?,1
0.444458,0.487255,1,?,2,2,2,4,2,2,0,65,45,1
0.639171,0.531556,-1,62.0318,2,-1,3,3,2,3,0,37,57,1
0.385502,0.369324,-1,66.4249,2,0,1,1,1,2,1,43,33,1
0.770572,0.560225,-1,63.2618,1,1,4,1,3,2,0,32,21,1
0.402713,0.349919,0,60.9649,1,-1,2,2,3,3,0,64,68,1
0.821322,0.546645,-1,63.0061,3,2,4,4,3,2,0,?,47,1
0.613809,0.355931,1,?,-1,2,5,2,4,2,1,37,58,0
0.631331,0.55919,1,68.9075,2,1,4,1,3,3,1,29,16,1
0.577743,0.00986278,0,72.9416,?,3,5,4,3,2,0,46,84,0
0.584274,0.626737,0,53.7562,2,2,2,4,3,0,0,73,42,1
0.622162,0.435921,1,54.3288,2,2,4,2,2,2,1,75,48,1
0.459787,0.690034,0,55.5752,3,3,1,?,4,1,0,45,8,1
0.286239,0.590302,1,64.6929,0,1,3,3,3,3,1,46,29,0
0.640327,0.629602,-1,78.0108,2,2,2,1,2,3,1,39,62,1
?,0.707579,-1,65.4649,2,2,2,4,1,2,1,28,?,1
0.140898,0.721779,1,54.7821,2,0,4,2,1,1,0,40,?,1
0.466472,0.438826,-1,73.9087,2,1,?,1,?,2,1,60,78,1
0.615926,0.196995,?,68.5058,2,2,5,1,2,4,1,25,58,0
0.75555,0.580317,0,73.3416,1,0,?,2,0,3,?,41,23,1
0.470893,0.697418,-1,64.3868,0,2,2,3,2,2,0,52,-1,1
0.330021,0.296514,?,60.2644,?,1,5,3,4,3,1,32,72,1
0.702189,0.416263,1,67.123,1,1,4,2,2,2,0,43,38,1
0.429053,0.581402,0,59.4455,0,1,4,?,4,1,0,41,47,0
0.44294,0.69727,-1,60.0829,3,2,3,1,2,3,1,19,58,1
0.644106,0.741044,0,?,1,?,2,3,3,3,0,27,70,1
